local,year,Agulha,Agulhao,Albacora,Albacorinha,Arabaiana,Ariaco,Arraia,Bagre,Beijupira,Bicuda,Biquara,Bonito,Budiao,Buzios,Caico,Camarao,Camurim,Camurupim,Cangulo,Caranguejo,Carapeba,Carauna,Cavala,Caçao,Cioba,Cururuca,Dentao,Dourado,Espada,Galo Do Alto,Garabebeu,Garajuba,Garoupa,Guaiuba,Lagosta,Marisco,Outros,Ova Voador,Pampo,Pargo,Paru,Peixe Galo,Peixe Voador,Pescada,Pirauna,Polvo,Salema,Saramunete,Sardinha,Serra,Siri,Sirigado,Tainha,Tilapia,Ubarana,Xareu
AREIA BRANCA,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AREIA BRANCA,2005,0.1,0.66,0.13,0.0,0.78,2.41,4.04,0.29,0.0,0.0,0.61,0.29,0.0,0.0,0.43,0.39,0.04,0.16,0.22,0.0,0.0,0.0,1.04,2.41,3.52,0.06,1.36,0.68,0.0,0.0,0.0,6.4,0.04,1.84,83.53999999999999,0.0,0.79,0.0,0.0,0.91,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.14,1.07,0.0,1.08,0.1,0.0,0.0,0.6000000000000001
AREIA BRANCA,2006,0.97,0.08,0.0,0.0,0.1,1.96,0.53,0.29,0.0,0.0,0.38,0.05,0.0,0.0,0.38,2.03,0.06,0.0,0.06,0.0,0.0,0.0,1.25,0.98,5.02,0.01,1.95,0.62,0.0,0.0,0.0,1.05,0.0,0.72,10.89,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.38,0.0,2.51,0.0,0.0,0.0,0.3
AREIA BRANCA,2007,18.62,0.0,0.0,0.0,0.0,3.86,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.92,0.89,3.11,0.0,0.28,0.68,0.0,0.0,0.0,2.91,3.58,1.77,16.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.51,0.0,0.56,0.0,0.0,0.0,0.04
AREIA BRANCA,2008,53.29,0.43,0.84,0.0,2.06,15.95,2.21,1.89,0.0,0.0,0.3,2.06,0.09,0.0,2.95,94.42,0.19,0.83,0.0,0.09,0.28,0.0,6.0,6.86,17.48,1.23,2.1,2.01,0.0,0.0,0.0,7.87,2.15,3.68,116.83,0.0,1.46,0.0,0.0,1.43,0.0,0.0,0.0,0.87,0.0,0.0,2.73,0.0,0.0,6.76,0.0,19.17,0.02,0.0,0.0,0.5700000000000001
AREIA BRANCA,2009,0.8248,2.7233,295.8456,2.4862,0.7078,62.1172,5.144,3.7408,0.0,0.0,5.637099999999999,5.9487,0.1636,0.0,23.5854,122.708,4.4671,0.1416,0.0209,0.0,4.9691,0.0,14.0122,15.3729,32.2527,15.0659,1.6801,4.7082,0.0,0.0,0.0,38.2889,1.2509,11.6065,76.1594,0.0,7.694699999999999,0.0,0.0,0.7988,0.0,0.0,0.02,12.9518,0.0,0.0001,17.1791,0.0,0.3176,22.7326,0.0,18.3837,7.411300000000001,0.0,0.0,2.6024
AREIA BRANCA,2010,5.514,4.834,256.01,0.647,1.621,34.119,7.334,7.043,0.0,0.0,4.920999999999999,7.086,0.146,0.0,57.981,11.419,3.877,1.951,0.096,0.0,2.864,0.0,18.679,16.47,19.297,28.441,2.208,6.002,0.0,0.0,0.0,20.076,1.046,12.628,85.34899999999999,0.0,10.45,0.0,0.0,0.888,0.0,0.0,0.0,8.02,0.0,0.0,7.878,0.0,0.211,43.806,0.0,6.638,5.261,0.0,0.0,3.422
AREIA BRANCA,2011,9.581,1.367,127.828,0.0,3.217,54.133,7.479,8.413,1.999,0.895,16.231,10.751,0.217,0.009,21.809,7.577,5.09,4.807,0.408,0.0,3.891,0.033,8.115,13.395,23.859,35.832,2.616,4.64,2.742,0.0,0.006,20.065,2.749,11.41,109.562,0.0,119.883,0.0,1.072,3.034,6.191,0.519,0.0,6.423999999999999,0.01,0.084,2.523,0.001,0.185,29.689,0.256,6.236,6.313,0.0,0.0,5.195
AREIA BRANCA,2012,9.3,2.6,453.8,0.0,7.6,49.5,7.1,8.9,1.7,2.1,18.2,11.1,0.3,0.0,26.5,0.8,5.1,1.2,1.6,0.0,2.3,0.0,18.7,10.7,26.3,27.6,8.700000000000001,9.4,2.8,0.0,0.1,21.1,1.7,13.3,142.1,0.0,9.8,0.0,0.3,5.2,7.199999999999999,2.0,0.0,9.1,0.0,0.0,1.5,0.0,0.6,27.5,0.0,14.6,4.1,0.0,0.0,10.4
AREIA BRANCA,2013,10.2,0.0,950.7,0.0,3.7,63.90000000000001,10.8,5.4,0.0,0.0,11.0,10.8,0.0,0.0,14.3,0.9,4.9,2.7,0.0,0.0,3.1,0.0,10.2,9.2,40.6,17.7,14.6,8.7,12.9,1.5,0.0,23.8,0.4,8.9,113.3,0.0,24.8,0.0,0.0,1.1,4.1,0.0,0.0,9.9,0.0,0.0,1.7,0.0,0.1,41.09999999999999,0.1,14.7,3.0,0.0,0.0,0.0
AREIA BRANCA,2014,4.5,0.0,1126.9,0.0,1.4,17.0,2.6,3.6,0.0,0.0,3.5,17.7,0.0,0.0,7.5,0.1,2.3,2.5,0.0,0.0,2.6,0.0,5.4,5.3,16.3,8.7,1.4,8.1,0.1,0.0,0.0,12.2,0.1,6.5,29.9,0.0,12.0,0.0,0.0,1.2,1.4,0.7,0.0,3.2,0.0,0.0,1.3,0.0,0.1,18.7,0.0,3.0,1.1,0.0,0.0,0.0
AREIA BRANCA,2015,12.1,1.3,1893.1,0.0,1.7,11.1,6.2,1.5,0.2,0.3,0.6,37.8,0.1,0.0,2.2,0.0,0.8,1.9,0.6,0.0,1.3,0.1,5.8,2.6,11.8,4.7,1.9,24.0,0.1,0.0,0.0,13.2,0.5,10.9,44.5,0.0,16.8,0.0,0.0,0.9,3.3,1.6,0.0,6.1,0.0,0.1,1.2,0.0,0.1,4.6,0.1,1.9,1.6,0.0,0.5,0.2
AREIA BRANCA,2016,9.5,0.0,2608.6,0.0,3.7,33.4,7.2,4.8,0.0,0.0,6.1,45.2,0.0,0.0,12.0,0.4,3.0,1.7,0.0,0.0,3.7,0.0,10.1,7.6,32.0,13.3,3.2,28.6,2.2,0.0,0.1,27.5,0.7,14.7,98.4,0.0,31.9,0.0,0.0,2.9,3.3,2.1,0.0,11.7,0.0,0.1,2.4,0.0,0.2,26.4,0.1,6.2,5.2,0.0,0.0,0.0
AREIA BRANCA,2017,4.7,0.0,2533.0,0.0,3.2,32.0,0.0,9.4,0.0,0.0,4.4,47.6,0.0,0.0,6.5,0.3,3.2,3.3,0.0,0.0,3.3,0.0,10.4,8.3,0.0,14.5,7.0,22.0,0.0,0.0,0.0,33.7,0.4,10.1,77.5,0.1,41.8,0.0,0.0,3.1,3.7,2.1,26.7,0.0,0.0,0.1,1.9,0.0,12.2,58.6,0.1,8.3,12.2,0.0,0.0,0.0
AREIA BRANCA,2018,0.3,0.8,1890.7,0.0,0.5,4.4,4.8,0.9,0.2,1.0,0.3,247.3,0.5,0.0,4.4,0.0,0.3,1.5,1.3,0.0,0.1,0.0,6.5,1.2,6.3,1.0,0.4,18.4,0.0,0.0,0.0,7.8,0.0,3.4,14.8,0.0,42.8,0.0,0.1,0.4,0.1,0.9,0.0,7.3,0.0,0.0,0.2,0.0,0.1,9.6,0.0,2.2,0.3,0.0,0.1,0.3
AREIA BRANCA,2019,10.65,10.8,3572.65,0.0,21.2,25.4,14.89,3.08,0.57,4.16,5.52,142.5,2.54,0.0,6.57,0.0,1.71,2.05,1.29,0.0,1.58,0.86,15.39,3.56,24.31,9.16,1.26,25.63,1.78,0.0,0.05,14.21,0.04,10.95,17.7,0.02,64.22,0.01,0.61,2.01,2.14,4.74,0.0,10.82,0.11,0.12,4.55,0.33,0.29,14.21,0.21,6.36,1.17,0.0,0.09,1.23
AREIA BRANCA,2020,9.53,0.07,3044.08,0.0,1.73,24.65,13.83,1.32,0.41,2.68,4.02,64.65,1.51,0.0,4.36,0.0,0.91,0.98,0.27,0.05,0.88,0.75,11.71,3.64,20.98,4.8,0.9,12.49,0.67,0.0,0.04,18.42,0.14,9.32,25.17,0.01,52.61,0.91,0.75,1.99,0.22,5.64,0.0,2.66,0.02,0.14,4.32,0.0,0.05,3.22,0.08,4.38,0.84,0.0,0.04,2.07
AREIA BRANCA,2021,6.89,0.0,3501.67,0.0,1.25,31.47,12.06,0.84,0.13,1.42,13.2,255.05,17.45,0.0,7.85,0.02,0.7,0.48,0.3,0.0,1.15,4.54,9.87,3.2,24.16,2.1,0.75,14.68,0.03,0.0,0.09,7.18,0.09,35.42,21.98,0.08,88.2,0.47,0.46,0.78,0.57,4.9,0.0,2.24,0.23,0.06,1.44,0.57,0.11,2.31,0.01,1.02,0.62,0.0,0.03,1.64
AREIA BRANCA,2022,7.47,0.0,3220.47,0.0,1.18,25.77,8.03,0.63,0.17,0.96,14.63,254.65,18.29,0.13,14.94,0.0,1.0,1.0,0.13,0.1,1.7,3.55,10.8,1.9,23.7,3.3,0.9,12.5,0.5,0.0,0.0,9.3,0.1,23.8,18.3,0.0,90.22,0.35,0.91,1.8,2.4,4.11,0.0,2.93,0.0,0.3,4.27,0.91,0.53,1.7,0.12,1.39,0.94,0.01,0.36,1.76
AREIA BRANCA,2023,35.29,0.03,3284.65,0.0,54.6,14.88,6.98,0.79,0.08,1.49,2.11,144.38,1.89,0.34,4.7,0.02,0.84,3.05,0.11,0.02,1.9,0.11,10.41,2.11,16.93,2.25,1.58,13.0,0.7,0.0,0.11,12.48,0.17,14.49,21.08,0.01,71.15,0.0,1.3,0.78,0.38,3.92,0.03,2.2,0.02,0.07,3.27,0.02,0.76,3.37,0.19,2.18,1.05,0.02,0.12,2.66
AREIA BRANCA,2024,8.46,0.04,2595.15,0.0,3.03,16.18,4.06,1.1,0.01,0.83,0.43,114.49,0.28,0.01,4.87,0.0,2.1,0.8,0.0,0.0,1.0,0.0,11.5,1.9,13.9,3.0,0.4,4.5,0.1,0.0,0.0,7.3,0.0,15.6,10.6,0.0,60.07,1.38,0.1,0.8,0.2,2.23,0.01,2.25,0.0,0.04,1.63,0.01,0.16,3.34,0.08,2.26,0.66,0.0,0.02,0.31
CAICARA DO NORTE,2001,25.92,4.65,4.97,0.0,1.82,1.88,0.33,0.21,0.0,0.0,1.78,0.0,0.0,0.0,11.3,0.39,0.0,0.0,0.0,0.01,0.0,0.0,4.64,3.29,7.01,0.0,0.76,23.14,0.0,0.0,0.0,2.36,0.04,4.63,24.24,0.0,30.74,0.0,0.0,4.79,0.0,0.0,23.54,2.54,0.0,1.99,0.0,0.0,0.22,13.04,0.0,2.08,0.0,0.0,0.0,0.39
CAICARA DO NORTE,2002,19.13,2.9,16.73,0.0,1.98,1.17,0.08,0.01,0.0,0.0,2.63,0.0,0.0,0.0,4.06,1.38,0.0,0.0,0.0,0.0,0.0,0.0,3.72,1.58,4.26,0.0,0.5,37.86,0.0,0.0,0.0,4.03,0.06,4.43,28.41,0.0,42.39,0.0,0.0,2.96,0.0,0.0,95.64,1.96,0.0,2.04,0.0,0.0,0.07,13.33,0.0,11.27,0.17,0.0,0.0,0.86
CAICARA DO NORTE,2003,13.93,3.77,27.5,0.0,1.77,4.33,0.22,0.1,0.0,0.0,2.52,2.18,0.0,0.0,18.97,1.88,0.0,0.0,0.0,0.0,0.0,0.0,5.34,4.32,8.11,0.0,0.58,23.43,0.0,0.0,0.0,6.31,0.04,3.05,21.35,0.0,38.41,0.0,0.0,5.49,0.0,0.0,112.22,0.59,0.0,7.21,0.0,0.0,0.7,14.26,0.0,3.9,0.08,0.0,0.0,0.06
CAICARA DO NORTE,2004,29.15,3.46,24.27,0.0,2.5,3.06,0.2,0.24,0.0,0.0,1.85,4.51,0.0,0.0,16.3,1.67,0.0,0.0,0.0,0.01,0.0,0.0,3.96,4.02,8.29,0.0,0.51,32.27,0.0,0.0,0.0,2.19,0.01,3.6,30.66,0.0,21.89,0.0,0.0,9.69,0.0,0.0,189.37,2.07,0.0,8.21,0.0,0.0,1.19,11.51,0.0,4.42,0.02,0.0,0.0,0.13
CAICARA DO NORTE,2005,51.87,1.95,2.24,0.0,1.55,3.09,0.25,0.18,0.0,0.0,3.34,3.56,0.0,0.0,20.53,2.22,0.05,0.0,0.0,0.0,0.0,0.0,2.94,4.4,18.29,0.0,0.69,32.83,0.0,0.0,0.0,3.15,0.04,4.5,21.62,0.0,39.51,0.0,0.0,7.24,0.0,0.0,57.38,1.32,0.0,24.26,0.0,0.0,0.05,10.95,0.0,15.09,0.0,0.0,0.0,0.21
CAICARA DO NORTE,2006,43.05,3.44,5.46,0.0,1.22,3.56,0.06,0.1,0.0,0.0,1.41,3.6,0.0,0.0,14.82,0.92,0.49,0.0,0.0,0.0,0.0,0.0,4.2,2.17,8.48,1.98,0.17,35.06,0.0,0.0,0.0,1.7,0.01,1.77,24.56,0.0,36.94,0.0,0.0,7.87,0.0,0.0,128.08,0.34,0.0,10.79,0.0,0.0,0.11,12.13,0.0,9.55,0.09,0.0,0.0,0.35
CAICARA DO NORTE,2007,30.74,2.33,7.84,0.0,1.74,4.59,0.0,0.24,0.0,0.0,6.77,1.69,0.0,0.0,11.21,1.19,0.87,0.0,0.0,0.0,0.0,0.0,6.94,3.69,7.03,1.9,0.2,65.3,0.0,0.0,0.0,5.3,0.0,2.16,44.92,0.0,28.92,0.0,0.0,8.68,0.0,0.0,230.82,0.43,0.0,6.02,0.0,0.0,0.1,15.68,0.0,10.41,0.07,0.0,0.0,1.56
CAICARA DO NORTE,2008,28.38,4.08,9.51,0.0,4.52,8.38,0.13,0.26,0.0,0.0,6.83,1.26,3.66,0.0,14.68,1.85,0.41,0.0,0.0,0.0,0.07,0.0,6.699999999999999,11.94,13.43,10.34,0.26,32.47,0.0,0.0,0.0,6.85,0.05,2.25,36.76,0.0,17.16,0.0,0.0,8.21,0.0,0.0,151.84,0.39,0.0,1.62,1.52,0.0,0.11,15.97,0.0,26.1,0.14,0.0,0.0,1.27
CAICARA DO NORTE,2009,27.378,21.5344,36.5566,1.3649,7.324300000000001,22.2168,2.9519,9.1507,0.0,0.0,20.6101,10.508,5.274,0.0,32.9014,9.76,4.8712,0.7871,0.0021,0.0,0.4203,0.0,25.7768,23.2744,46.6963,90.2041,5.9536,124.6889,0.0,0.0,0.0,19.805,0.4437,32.3198,43.3976,0.0,52.93940000000001,0.0,0.0,18.0333,0.0,0.0,578.0138,3.904,0.0,3.9451,11.9191,0.0,6.051800000000001,94.6916,0.0,84.5894,3.4462,0.0,0.0,2.2498
CAICARA DO NORTE,2010,55.322,17.341,12.002,16.679,7.318,20.855,9.093,30.713,0.0,0.0,22.236,39.972,14.387,0.0,38.981,5.576000000000001,7.172000000000001,0.7190000000000001,0.0,0.0,0.386,0.0,32.532,27.513,36.639,52.982,25.868,193.104,0.0,0.0,0.0,29.349,2.63,24.475,49.74299999999999,0.0,47.764,0.0,0.0,7.543,0.0,0.0,293.056,9.691,0.0,6.029999999999999,7.089,0.0,15.838,75.455,0.0,106.519,2.355,0.0,0.0,1.501
CAICARA DO NORTE,2011,53.913,17.317,21.193,0.0,8.993,21.403,8.235,20.141,0.918,1.917,29.934,30.051,0.887,0.0,49.814,14.461,5.773,0.075,0.012,0.009,0.305,0.177,12.578,18.721,36.069,45.146,4.328,136.499,7.158,0.0,0.035,15.989,1.849,39.576,96.574,0.0,338.777,0.0,0.316,9.359,1.493,0.251,105.734,7.855,0.294,5.774,6.763,0.005,2.263,45.565,0.028,26.036,1.368,0.0,0.0,5.764
CAICARA DO NORTE,2012,93.5,16.3,11.6,0.0,13.3,23.1,8.6,31.9,0.7,2.3,48.5,33.4,0.6,0.0,25.0,12.7,18.6,0.5,0.0,0.0,0.4,0.0,24.6,12.2,26.6,35.0,2.8,100.1,1.0,0.0,0.6000000000000001,38.1,1.4,46.0,59.5,0.0,32.1,0.0,0.5,8.7,6.9,2.4,602.0,9.3,0.5,12.4,3.0,0.2,1.3,51.59999999999999,0.0,28.2,0.0,0.0,0.0,2.2
CAICARA DO NORTE,2013,121.2,0.0,19.6,0.0,8.3,26.7,8.2,26.7,0.0,0.0,65.3,40.8,0.0,0.0,25.1,7.8,14.6,0.9,0.0,0.0,0.3,0.0,20.8,16.0,39.59999999999999,32.0,4.6,140.0,0.4,1.6,0.7,40.5,1.3,47.9,80.1,0.0,47.2,0.0,0.0,7.2,5.4,0.0,560.8,25.5,0.0,5.600000000000001,1.6,0.0,9.4,108.2,0.0,72.5,0.1,0.0,0.0,0.0
CAICARA DO NORTE,2014,47.6,0.0,44.2,0.0,3.7,9.5,3.3,10.6,0.0,0.0,21.5,35.1,0.0,0.0,18.8,2.1,7.5,0.4,0.0,0.0,0.2,0.0,9.2,9.7,13.2,16.6,0.6,57.9,0.1,0.0,0.2,16.6,0.4,15.7,40.1,0.0,169.5,0.0,0.0,13.4,3.8,0.4,442.5,14.0,0.0,1.1,0.1,0.0,0.4,42.8,0.0,8.1,0.1,0.0,0.0,0.0
CAICARA DO NORTE,2015,57.3,5.0,24.2,0.0,8.5,15.2,3.4,14.7,0.7,0.9,11.2,26.9,0.2,0.0,33.3,0.6,3.2,0.1,0.0,0.0,0.7,0.0,10.2,7.8,18.4,3.3,1.2,59.6,1.4,0.0,0.0,53.4,0.0,25.8,50.2,0.0,8.1,43.5,0.0,8.2,4.7,0.8,165.1,7.3,0.1,8.6,0.4,0.0,6.9,48.2,0.0,16.6,0.0,0.0,4.6,0.4
CAICARA DO NORTE,2016,136.5,0.0,28.7,0.0,10.2,32.3,30.9,23.4,0.0,0.0,29.4,42.9,0.0,0.0,62.6,5.5,11.5,0.8,0.0,0.0,0.6,0.0,21.9,18.2,27.8,13.4,1.7,149.4,3.1,0.0,0.3,111.8,1.6,36.7,72.2,0.0,62.7,72.1,0.0,15.9,4.5,1.6,483.4,29.4,0.0,11.5,0.6,0.0,4.8,93.8,0.0,18.9,0.4,0.0,0.0,0.0
CAICARA DO NORTE,2017,123.4,0.0,20.0,0.0,9.5,38.9,28.9,26.2,0.0,0.0,23.5,34.2,0.0,0.0,63.3,4.4,13.3,0.8,0.0,0.0,0.4,0.0,20.8,16.1,0.0,22.6,2.6,140.0,0.0,0.0,0.4,98.4,0.6,28.1,94.6,0.0,26.6,70.2,0.0,14.3,8.3,1.3,548.0,0.0,0.0,11.2,0.8,0.0,47.1,52.9,0.0,45.9,112.8,0.0,0.0,0.0
CAICARA DO NORTE,2018,48.3,7.3,4.5,0.0,7.0,6.3,2.0,3.3,0.2,1.4,12.8,16.1,0.0,0.2,7.8,1.6,0.8,0.1,0.0,0.0,0.0,0.0,5.7,4.6,11.8,0.2,0.4,12.8,0.0,0.0,0.0,21.2,0.1,9.9,23.7,0.1,2.2,31.8,0.0,13.1,0.6,0.6,80.1,24.1,0.1,5.5,0.0,0.0,9.3,37.1,0.0,7.6,0.0,0.0,0.9,1.2
CAICARA DO NORTE,2019,96.54,8.66,82.11,0.0,15.87,18.48,5.06,10.12,0.87,4.87,31.59,25.33,0.18,0.08,24.77,2.59,3.34,0.29,0.0,0.0,0.06,0.16,21.22,9.9,24.69,2.65,1.64,68.06,1.62,0.0,0.22,40.33,0.24,17.3,49.67,0.0,4.05,118.69,0.04,17.37,0.03,1.23,281.52,27.31,0.21,7.43,0.1,0.0,0.68,57.89,0.06,34.45,0.03,0.0,2.51,0.54
